document_id	document_title	sentence_idx	text	types_event	subtypes_event	types_event_unq	subtypes_event_unq	token_cnt	event_cnt	dataset	labels
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	0	GE ' s credit downgraded at Fitch , outlook remains negative	['Rating']	['Rating.Credit/Debt']	['Rating']	['Rating.Credit/Debt']	11	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	1	General Electric Co . ' s credit was downgraded at Fitch Ratings , which cited the ` ` deterioration ' ' in the industrial conglomerate ' s financial performance .	['Rating']	['Rating.Credit/Debt']	['Rating']	['Rating.Credit/Debt']	30	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	2	Fitch cut the long-term issuer default rating IDR one notch to A + from AA - , and the short-term IDR to F1 from F1 + .	['Rating', 'Rating']	['Rating.Credit/Debt', 'Rating.Credit/Debt']	['Rating']	['Rating.Credit/Debt']	27	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	3	The rating outlook is negative , which means the rating is at threat of another downgrade , given concerns over the pace at which GE returns to stronger free cash flow , the extents of the restructuring required to cut costs and structural changes at GE ' s power business .	['Rating', 'Rating', 'FinancialReport', 'Expense']	['Rating.Credit/Debt', 'Rating.Downgrade', 'FinancialReport.Miss', 'Expense.Decrease_Expense']	['FinancialReport', 'Expense', 'Rating']	['Rating.Downgrade', 'FinancialReport.Miss', 'Rating.Credit/Debt', 'Expense.Decrease_Expense']	51	4	silver	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	4	The long-term IDR is now six notches above junk status .	['Rating']	['Rating.Credit/Debt']	['Rating']	['Rating.Credit/Debt']	11	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	5	` ` GE ' s performance is being affected by secular changes in the Power segment ' s gas turbine business that has reduced long term prospects for growth , ' ' Fitch stated .	['Macroeconomics', 'FinancialReport']	['Macroeconomics.None', 'FinancialReport.Beat']	['FinancialReport', 'Macroeconomics']	['Macroeconomics.None', 'FinancialReport.Beat']	35	2	silver	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	6	Fitch became the second major credit rating agency to recently downgrade GE , following Moody ' s Investors Service ' s downgrade on Nov . 16 .	['Rating']	['Rating.Downgrade']	['Rating']	['Rating.Downgrade']	27	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	7	Standard & Poor ' s credit rating remains at AA - , but the outlook is negative .	['Rating']	['Rating.Credit/Debt']	['Rating']	['Rating.Credit/Debt']	18	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
ge12	ge12_ge-s-credit-downgraded-at-fitch-outlook-remains-negative.txt	8	GE ' s stock was up 1.4 % in afternoon trade , but it has plunged 41.9 % year to date , while the Dow Jones Industrial Average has run up 20.2 % .	['SecurityValue', 'SecurityValue', 'SecurityValue']	['SecurityValue.Increase_SecurityValue', 'SecurityValue.Decrease_SecurityValue', 'SecurityValue.Increase_SecurityValue']	['SecurityValue']	['SecurityValue.Increase_SecurityValue', 'SecurityValue.Decrease_SecurityValue']	34	3	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	0	GE is beating some headwinds - - but is it enough ?	[]	[]	[]	[]	12	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	1	Headwind companies are running hard just to stand still , let alone reverse their fate	[]	[]	[]	[]	15	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	2	This year has been an inflection point : the trends driving the radically divergent fortunes of ` ` tailwind companies ' ' and ` ` headwind companies ' ' are now in plain sight .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	35	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	3	Investors are generously rewarding the boldness of the former and doubting the ability of the latter to reinvent themselves .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	4	Still , there are some major risks for investors in betting on tailwind companies at current valuation , and there are underappreciated opportunities in headwind companies that may still have enough time to complete their transformation .	['SecurityValue']	['SecurityValue.None']	['SecurityValue']	['SecurityValue.None']	37	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	5	The world ' s seven most valuable companies are all tailwind companies : five U.S . - based technology giants and two Chinese ones .	[]	[]	[]	[]	25	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	6	Their technology transformed how we work , interact and entertain ourselves and have developed unassailable positions , as their competitive advantage increases with every user and every additional service that may be cross-subsidized across their platforms .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	37	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	7	They are also strongly positioned to shape the next technology waves , such as the Internet of Things , artificial intelligence , robotics or virtual reality / augmented reality , with huge customer base , massive cloud infrastructure and huge share of talent and investment fueling R & D for future technologies .	[]	[]	[]	[]	53	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	8	In short , they are winners in winner-take-all markets .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	10	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	9	So it ' s no surprise that shares of Facebook Amazon Apple Microsoft and Google parent Alphabet ( the FAAMGs ) have all risen between 30 % and 45 % this year , while Alibaba ' s and Tencent ' s just about doubled .	['SecurityValue', 'SecurityValue']	['SecurityValue.Increase_SecurityValue', 'SecurityValue.Increase_SecurityValue']	['SecurityValue']	['SecurityValue.Increase_SecurityValue']	45	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	10	Meanwhile , headwind companies are running hard just to stand still , and even so many are falling further behind .	[]	[]	[]	[]	21	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	11	As they struggle to adapt , many are having their ` ` Kodak moment ' ' as their core business is shrinking and new investments are too slow to propel them in new areas .	['Investment']	['Investment.None']	['Investment']	['Investment.None']	35	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	12	Look at General Electric which is in the midst of a bold transformation .	[]	[]	[]	[]	14	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	13	But with such strong headwinds , it has lost investors ' confidence .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	13	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	14	For a long time , GE was the most studied and admired company in the world .	[]	[]	[]	[]	17	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	15	It has an enormous portfolio of industrial assets , many of which remain highly competitive and specialized .	[]	[]	[]	[]	18	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	16	But its energy and power markets in particular are seeing a sustainable decline driven by the growing use of renewable energy .	['Macroeconomics', 'Macroeconomics']	['Macroeconomics.None', 'Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	22	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	17	GE shares have plunged 45 % this year , and the company is trying to regain investor trust by doubling its short-term cost efficiency program .	['SecurityValue', 'Expense']	['SecurityValue.Decrease_SecurityValue', 'Expense.Decrease_Expense']	['Expense', 'SecurityValue']	['Expense.Decrease_Expense', 'SecurityValue.Decrease_SecurityValue']	26	2	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	18	As GE and other headwind companies try to recover , they must avoid some major pitfalls amid the pressure to achieve quick results .	[]	[]	[]	[]	24	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	19	Despite research showing the long-term view outperforms short-termism , short-termism is getting worse at these firms .	[]	[]	[]	[]	17	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	20	Senior executives are under pressure to deliver every quarter , and many of them are also engaged in a new battleground with activist investors .	[]	[]	[]	[]	25	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	21	As these companies struggle with low organic growth , and desperately work to maintain EPS and dividend growth , they face mostly bad choices .	['FinancialReport', 'Profit/Loss', 'Dividend']	['FinancialReport.Beat', 'Profit/Loss.Stable_Profit/Loss', 'Dividend.YieldRaise']	['FinancialReport', 'Dividend', 'Profit/Loss']	['FinancialReport.Beat', 'Profit/Loss.Stable_Profit/Loss', 'Dividend.YieldRaise']	25	3	silver	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	22	They can delay investments , squeeze ( weaker ) suppliers , make pricing ever more complicated and opaque ( especially if it helps to charge inert customers more ) , cut back on service quality , or reduce staff .	['Investment', 'Product/Service', 'Employment']	['Investment.None', 'Product/Service.None', 'Employment.End']	['Product/Service', 'Investment', 'Employment']	['Product/Service.None', 'Employment.End', 'Investment.None']	40	3	silver	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	23	It ' s not that these companies do n't have massive opportunities to improve productivity - - but the right kind of transformation takes longer and requires upfront investment and effort .	['Investment']	['Investment.None']	['Investment']	['Investment.None']	32	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	24	This is more than many of these companies ' leaders are willing to stomach , especially when payoffs may come beyond their tenure .	[]	[]	[]	[]	24	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	25	At some companies , their short-termism has tragically imploded .	[]	[]	[]	[]	10	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	26	This is why one of the most successful banks in the world put so much pressure on its people ( and accept such poor customer management culture ) that over 5,000 of them open 2 million unauthorized accounts .	[]	[]	[]	[]	39	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	27	It ' s also why some large and rich U.S . cable companies face Senate investigations about their dreadful customer experience , while even Netflix ' s lawyers wow customers .	['Legal', 'CSR/Brand']	['Legal.Proceeding', 'CSR/Brand.None']	['CSR/Brand', 'Legal']	['CSR/Brand.None', 'Legal.Proceeding']	31	2	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	28	Read the annual letters to shareholders and you can quickly see the difference .	[]	[]	[]	[]	14	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	29	While Amazon ' s Jeff Bezos writes about averting complacency , retaining customer obsession , embracing external opportunities and empowering the organization , CEOs at headwinds companies write about their companies ' importance , about dealing with external challenges trends and about simplifying their organization .	['CSR/Brand']	['CSR/Brand.None']	['CSR/Brand']	['CSR/Brand.None']	46	1	silver	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	30	Tailwinds companies talk about building ( or refreshing ) a great company .	[]	[]	[]	[]	13	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	31	Headwind companies talk about transforming an important company .	[]	[]	[]	[]	9	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	32	What ' s next for headwind companies ?	[]	[]	[]	[]	8	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	33	Headwind companies are finally realizing that like it or not , they are increasingly becoming technology or digital businesses .	[]	[]	[]	[]	20	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	34	Wal-Mart CEO Doug McMillion captured this sentiment when he shared his favorite book of the year , ` ` The Content Trap ' ' - - a guide for digital transformation written by a Harvard Business School strategy expert .	[]	[]	[]	[]	40	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	35	Indeed , Wal-Mart was willing to radically rethink its digital strategy when it bought Jet and gave Marc Lore a broad mandate to transform its e-commerce offering .	['Product/Service']	['Product/Service.None']	['Product/Service']	['Product/Service.None']	28	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	36	For a conglomerate of GE ' s size , more is needed to manage the headwinds .	[]	[]	[]	[]	17	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	37	At GE , Jeff Immelt hoped his biggest legacy would be in transforming GE into the digital age , and he has spent over $ 1 billion in a software center in Silicon Valley and developed an industrial IoT cloud-based platform ( PaaS ) named Predix .	['Macroeconomics', 'Facility', 'Product/Service']	['Macroeconomics.None', 'Facility.Open', 'Product/Service.Launch']	['Product/Service', 'Facility', 'Macroeconomics']	['Facility.Open', 'Macroeconomics.None', 'Product/Service.Launch']	47	3	silver	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	38	GE recently announced that Predix will drive $ 1 billion in revenue and $ 400 million in cost-out .	['Revenue', 'Expense']	['Revenue.Increase_Revenue', 'Expense.Increase_Expense']	['Expense', 'Revenue']	['Revenue.Increase_Revenue', 'Expense.Increase_Expense']	19	2	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	39	Other Immelt bets such as in 3 - D printing referred to as additive manufacturing are also starting to contribute meaningful revenues and helping GE strengthen its cost competitiveness in different businesses .	['Revenue', 'Macroeconomics']	['Revenue.Increase_Revenue', 'Macroeconomics.None']	['Macroeconomics', 'Revenue']	['Macroeconomics.None', 'Revenue.Increase_Revenue']	33	2	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	40	This is impressive , but for a conglomerate of GE ' s size , more is needed to manage the headwinds .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	22	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	41	GE ' s digital strategy and its ability to pivot to new growth areas , as it has done in the past , most recently by divesting itself of GE Capital , once a major profit center , should be the blueprint for many other companies .	[]	[]	[]	[]	47	0	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	42	The CEO of one insurance company that makes most of its profit from auto insurance told me not long ago that he is working on shifting everything away from auto insurance before the world realizes such insurance is not needed anymore .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	42	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	43	Headwind players should be focused on the right kind of cost reduction .	['Expense']	['Expense.Decrease_Expense']	['Expense']	['Expense.Decrease_Expense']	13	1	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	44	They should tap into the cost benefits of digital tools , interfaces , and the automation of repetitive work .	['Expense']	['Expense.Decrease_Expense']	['Expense']	['Expense.Decrease_Expense']	20	1	silver	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	45	They should cut management layers in their organization and reduce lavish expenses by senior executives .	['Employment', 'Expense']	['Employment.None', 'Expense.Decrease_Expense']	['Employment', 'Expense']	['Expense.Decrease_Expense', 'Employment.None']	16	2	silver	[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	46	Most of all , If they want to transform , headwind companies must rediscover their belief in growth and inspire their organizations to thrive even in stagnating markets .	['Macroeconomics']	['Macroeconomics.None']	['Macroeconomics']	['Macroeconomics.None']	29	1	silver	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
ge13	ge13_ge-is-beating-some-headwinds-but-is-it-enough.txt	47	When tailwind companies are redefining the standards of customer and employee experience , headwind companies must ensure their cost cuts are transformative and invisible , and is at least partly reinvested in innovation that will stand out to improve customer loyalty , attract top talent and reinspire investors ' confidence .	['Expense', 'Investment', 'Employment']	['Expense.Decrease_Expense', 'Investment.None', 'Employment.None']	['Investment', 'Expense', 'Employment']	['Expense.Decrease_Expense', 'Investment.None', 'Employment.None']	51	3	silver	[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
